0.73731,0.9084,0.48496,0.62103,0.26422,0.96917,0.30874,0.47866,0.78878,0.84801,0.64167,0.65005,0.96713,0.11176,0.067155,0.59248,0.20748,0.0073275,0.33762,0.90345,0.2685,0.19611,0.72758,0.98756,0.34148,0.18298,0.51875,0.50095,0.42145,0.43336,0.60263,0.67406,0.13965,0.86073,0.19659,0.63627,0.86508,0.70576,0.9829,0.05037,0.87727,0.75228,0.97975,0.77564,0.51681,0.55557,0.97877,0.26492,0.16576,0.93048,0.76905,0.96351,0.62747,0.94961,0.78512,0.67806,0.34706,0.17814,0.12266,0.10882
0.13652,0.23189,0.11461,0.24596,0.99953,0.023744,0.87535,0.52652,0.017788,0.7286,0.79839,0.95228,0.55034,0.38375,0.33145,0.63635,0.85064,0.81553,0.19735,0.86132,0.99121,0.71437,0.91461,0.47978,0.97635,0.50574,0.89828,0.42992,0.97579,0.098591,0.48815,0.59821,0.21177,0.65161,0.46377,0.58335,0.55795,0.72881,0.89967,0.55422,0.89256,0.025336,0.36248,0.88882,0.72698,0.2942,0.32464,0.31015,0.30285,0.044339,0.65375,0.092446,0.81237,0.81179,0.69449,0.82479,0.036717,0.044498,0.54908,0.39347
0.011757,0.23931,0.66486,0.58736,0.21199,0.87022,0.83526,0.79272,0.87794,0.9551,0.43503,0.45771,0.7772,0.86236,0.57523,0.53273,0.71311,0.02501,0.51007,0.63148,0.76032,0.21501,0.10612,0.60354,0.57694,0.060985,0.707,0.516,0.51861,0.68092,0.94265,0.38885,0.99007,0.87414,0.26595,0.20607,0.034604,0.89489,0.6302,0.63911,0.91127,0.22907,0.68143,0.36994,0.49463,0.47039,0.16982,0.8613,0.79875,0.92331,0.31545,0.14676,0.61428,0.1804,0.11874,0.39205,0.058928,0.14128,0.74674,0.11579
0.8939,0.049754,0.36537,0.50605,0.49841,0.026877,0.3331,0.19301,0.35254,0.65635,0.98114,0.53688,0.61035,0.85708,0.13682,0.20872,0.080425,0.4242,0.20989,0.26236,0.48217,0.78651,0.88894,0.51625,0.77064,0.13528,0.39482,0.046858,0.5429,0.027123,0.34653,0.93584,0.33004,0.96368,0.0036219,0.70551,0.16726,0.43999,0.34683,0.21286,0.66863,0.7149,0.61119,0.95441,0.41254,0.61373,0.18562,0.77948,0.85984,0.41505,0.65206,0.45356,0.41407,0.97819,0.74435,0.19673,0.11879,0.85876,0.75256,0.87678
0.19914,0.078384,0.14004,0.46478,0.29049,0.51953,0.88071,0.9096,0.72214,0.74231,0.095958,0.066487,0.98859,0.81936,0.8678,0.67373,0.8187,0.033802,0.57998,0.37902,0.9452,0.17215,0.59504,0.97726,0.62641,0.022242,0.64219,0.96465,0.37913,0.32085,0.19969,0.82694,0.42584,0.94656,0.11576,0.99746,0.17044,0.98324,0.30584,0.22644,0.65925,0.37454,0.092592,0.53898,0.28997,0.98548,0.8185,0.12978,0.17318,0.0028204,0.38494,0.757,0.77726,0.94348,0.29061,0.58448,0.88889,0.2797,0.86656,0.86387
0.29872,0.64082,0.56677,0.54142,0.67275,0.19229,0.47969,0.9222,0.96845,0.34497,0.52748,0.49387,0.048262,0.2457,0.32927,0.24191,0.34896,0.6767,0.97921,0.33732,0.36074,0.20615,0.01208,0.2472,0.73305,0.86982,0.30433,0.065767,0.84917,0.05248,0.0981,0.051275,0.14626,0.88633,0.55892,0.82384,0.096544,0.7828,0.90124,0.066482,0.069975,0.57936,0.71781,0.92454,0.22944,0.42978,0.81009,0.62679,0.76529,0.33664,0.33569,0.6152,0.083058,0.0029013,0.049106,0.65786,0.9297,0.84327,0.57552,0.97427
0.66144,0.19089,0.82301,0.94233,0.95799,0.71569,0.56082,0.013266,0.15567,0.88402,0.54565,0.41754,0.98539,0.89759,0.488,0.72053,0.16255,0.32796,0.46712,0.31459,0.084391,0.46447,0.23831,0.66819,0.14934,0.61412,0.084839,0.51002,0.54558,0.36956,0.65212,0.8277,0.54573,0.53768,0.89227,0.76838,0.75593,0.55459,0.1066,0.54694,0.59638,0.89582,0.78045,0.48558,0.84067,0.87993,0.01367,0.43059,0.91851,0.22357,0.0067019,0.13568,0.23959,0.037581,0.094053,0.63905,0.31424,0.2967,0.05633,0.10317
0.28441,0.84387,0.67395,0.34176,0.76655,0.25067,0.61591,0.76755,0.16296,0.34724,0.28434,0.29226,0.20474,0.60412,0.43154,0.39996,0.53975,0.56007,0.80212,0.9471,0.94851,0.074527,0.12362,0.14673,0.41464,0.33914,0.88541,0.70539,0.81515,0.38388,0.60597,0.38781,0.091978,0.81317,0.90121,0.38938,0.24338,0.19842,0.29632,0.35046,0.73346,0.7548,0.54686,0.40536,0.22675,0.32953,0.32592,0.91804,0.49019,0.57914,0.47583,0.303,0.13806,0.30218,0.69997,0.28286,0.99041,0.91694,0.63375,0.61116
0.46922,0.1739,0.99945,0.4018,0.66612,0.93386,0.6619,0.94734,0.3134,0.059477,0.3708,0.28966,0.91248,0.13973,0.26054,0.39404,0.92333,0.42481,0.43295,0.53517,0.69083,0.59658,0.88078,0.40512,0.068985,0.68566,0.093975,0.62491,0.48575,0.33588,0.81108,0.44573,0.43496,0.2425,0.69988,0.0042247,0.76279,0.53078,0.85156,0.059355,0.51877,0.015598,0.066696,0.30715,0.46287,0.95364,0.17427,0.978,0.80847,0.77887,0.79886,0.41533,0.49013,0.40626,0.25886,0.21754,0.4808,0.84064,0.14567,0.034972
0.064781,0.17079,0.96164,0.30769,0.13094,0.13719,0.61663,0.81331,0.029382,0.71841,0.064693,0.75385,0.66555,0.1613,0.983,0.4115,0.43712,0.1501,0.24118,0.70196,0.61551,0.19099,0.81323,0.14205,0.88419,0.21738,0.95122,0.22749,0.11619,0.89069,0.46176,0.0091715,0.083678,0.36395,0.23378,0.42945,0.53883,0.097876,0.72941,0.647,0.8958,0.50162,0.23245,0.28583,0.92096,0.57335,0.37228,0.28926,0.19766,0.29279,0.46214,0.64991,0.63569,0.42975,0.71948,0.2055,0.28772,0.52296,0.52274,0.95256
0.98833,0.9943,0.058862,0.41157,0.095413,0.52162,0.68514,0.92383,0.35763,0.95821,0.54481,0.096796,0.46232,0.88315,0.9657,0.14974,0.54013,0.064363,0.63462,0.87504,0.89498,0.93482,0.76334,0.34425,0.83199,0.23143,0.61818,0.63068,0.14343,0.23814,0.09372,0.28019,0.55491,0.67754,0.5295,0.32762,0.94783,0.4415,0.64278,0.97309,0.89587,0.71948,0.71732,0.87348,0.65568,0.39792,0.011824,0.76196,0.10524,0.22291,0.52898,0.83467,0.84835,0.93419,0.93884,0.21495,0.5647,0.86435,0.82333,0.8132
0.58279,0.43979,0.36031,0.28594,0.014864,0.8952,0.51015,0.199,0.02719,0.15683,0.83638,0.076917,0.048333,0.97859,0.94852,0.87823,0.69835,0.61644,0.36718,0.98625,0.012538,0.30751,0.81039,0.54993,0.31521,0.44222,0.76057,0.15315,0.78469,0.080958,0.1027,0.29202,0.017825,0.19708,0.80476,0.78529,0.99048,0.3092,0.26819,0.49364,0.4523,0.2718,0.65409,0.74324,0.5356,0.14697,0.06749,0.98771,0.02819,0.54839,0.001639,0.36669,0.94257,0.35745,0.052858,0.79899,0.068058,0.97455,0.013308,0.27156
0.4235,0.34005,0.54851,0.39413,0.28819,0.94239,0.71396,0.67427,0.79367,0.41635,0.14532,0.72092,0.46044,0.60132,0.45172,0.021756,0.0020544,0.62901,0.43146,0.8853,0.30091,0.46189,0.68225,0.042432,0.89805,0.33387,0.62072,0.31079,0.26894,0.30149,0.87454,0.42989,0.6441,0.19451,0.69982,0.43527,0.045731,0.78764,0.72813,0.41259,0.39708,0.72776,0.20403,0.70431,0.19291,0.27811,0.27696,0.087001,0.58145,0.864,0.23798,0.12835,0.79243,0.39381,0.33495,0.085278,0.5805,0.77262,0.35593,0.90349
0.51551,0.31422,0.26177,0.50301,0.81673,0.33508,0.51521,0.9271,0.99923,0.094035,0.17152,0.76491,0.79995,0.36181,0.33169,0.92383,0.8366,0.17664,0.30192,0.40484,0.96508,0.82975,0.6248,0.23196,0.7531,0.26651,0.57923,0.64932,0.55676,0.18002,0.060756,0.70134,0.39226,0.55038,0.00041075,0.71043,0.98376,0.79449,0.8922,0.98025,0.60024,0.78913,0.4212,0.68993,0.45354,0.75434,0.40988,0.79175,0.82036,0.45655,0.079535,0.89664,0.32933,0.74821,0.34464,0.812,0.6274,0.85468,0.28806,0.0060127
0.33395,0.36508,0.59734,0.72198,0.98548,0.43736,0.60587,0.34382,0.11024,0.44995,0.068047,0.65794,0.28943,0.2314,0.0077595,0.63262,0.88942,0.40792,0.43218,0.62714,0.10209,0.30014,0.36808,0.39879,0.15255,0.75499,0.28085,0.83558,0.13571,0.71617,0.84724,0.010358,0.32664,0.018382,0.28508,0.95076,0.3183,0.55715,0.50993,0.54697,0.96622,0.86099,0.17896,0.12514,0.62264,0.50507,0.71988,0.35596,0.74956,0.71258,0.9958,0.18121,0.20199,0.089664,0.6229,0.059268,0.67667,0.69454,0.26923,0.53849
0.43291,0.39324,0.049278,0.30621,0.017363,0.47116,0.9667,0.59449,0.6226,0.86915,0.82401,0.81041,0.6951,0.44973,0.16584,0.066916,0.019751,0.70614,0.69052,0.38546,0.59602,0.70962,0.20278,0.12069,0.71541,0.4163,0.099765,0.017703,0.42454,0.79026,0.45411,0.237,0.26482,0.16101,0.17079,0.70726,0.45324,0.7015,0.55309,0.67806,0.86812,0.088819,0.99504,0.74469,0.64722,0.67456,0.75676,0.70864,0.12292,0.32946,0.93731,0.54903,0.18705,0.49104,0.55438,0.37324,0.042784,0.69779,0.95598,0.21545
0.22595,0.59153,0.57106,0.11216,0.81939,0.14931,0.82212,0.61549,0.13257,0.39162,0.13397,0.37424,0.25928,0.6431,0.82817,0.63267,0.09842,0.42979,0.51229,0.84786,0.46898,0.074601,0.27505,0.44263,0.84164,0.95047,0.72157,0.4044,0.057633,0.33133,0.24818,0.40148,0.51028,0.53517,0.20323,0.13809,0.71667,0.058365,0.88087,0.50924,0.73435,0.19576,0.54485,0.36776,0.37103,0.19034,0.15916,0.12827,0.63427,0.41576,0.98748,0.97634,0.16237,0.69234,0.25297,0.63143,0.91435,0.52638,0.93885,0.77937
